1,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36
tBodyGyro-max()-Z,0.04828790288893941,-0.003550191021445207,-0.016323028714488114,0.025590939908686217,0.04374472320773528,-0.009147982362848634,-0.03310998213865333,-0.008926529703757128,0.028009064177471694,-0.017048842712895886,0.00905470941049556,-0.013533850539898501,0.0030155702244645827,-0.010855109726569853,-0.03863631971409664,-0.014815574178251661,0.029057342053645,0.01339003245495925,0.05302410419522129,-0.027325229347468793,-0.01992702481330962,-0.000156006941206318,0.005693176762979406,0.0382787051044537,-0.01780978236673309,0.037350994046671866,-0.03481702732559132,0.027404798568395828,-0.029741205575461446,0.009875472647719099,0.006616875793615078,0.0022432820327169954,-0.007004364110913147,-0.01155602788613769,0.04497713568296749,-0.003238767256407304
tBodyGyro-min()-X,-0.03772455780372398,0.003459040279554118,-0.0036912042095041515,-0.02322981379217927,0.0012089565621824813,0.011744849360234367,-0.04582364612433601,-0.03609062677536935,-0.06463837992618626,0.01494195963542168,-0.0023829707925883,-0.02154027371428218,0.020027501330370918,0.018337608953471293,-0.018290320940481886,0.028334128881914007,-0.04215075298268566,-0.007302520627548317,0.040015551095877275,-0.0267111674163207,0.0026250296162350214,0.03692792432529321,-0.015601784425867935,0.003670476318060382,0.017573558016486718,-0.018975463300881224,0.0020567427264750315,-0.020693478479534205,-0.008875486711603188,-0.011176240548366098,0.032705478944331394,0.004602561454617517,-0.016844098164903676,0.03171399874137275,-0.013704365336040775,0.003693745268194172
tBodyGyro-min()-Y,-0.031050825538289018,0.009414705263391096,0.0019267416021657652,-0.0143029822724936,-0.051198313105576,-0.017205144008220194,0.0315364315474422,0.0010725076074711776,0.004447636545278071,0.039137575081879115,0.016526202560203027,-0.011903664687225812,0.005359343229835875,-0.030196380158338053,0.0001892238013887036,-0.024652288055770355,0.01119451601600124,-0.007830031987410502,0.0076065305999557815,0.014723134468731964,0.01123614002201047,-0.008663191711394576,0.003220100135482828,-0.024851151102686413,0.004506413927440695,0.009553496576168252,0.010452315282097818,-0.006020914353615906,0.0005345999887157729,-0.0197365648686113,-0.010097087187920737,0.01091505554388334,0.022114335432367127,-0.021970161176214326,0.012571297890475229,0.00515302052549621
tBodyGyro-min()-Z,-0.04995530785018465,0.007392888598701963,-0.0038420504671574946,-0.025009973177775327,-0.04674349635153272,-0.01194547004197068,0.015902986261573115,0.009034861239039306,-0.006037447456539712,0.03252595507882248,0.017829268106895883,0.01785121261597389,-0.015364269203932903,0.014275746585672475,-0.007581353566783072,0.05295038613928575,-0.010959275208440127,0.02345331444014111,-0.045819667912717355,0.0197242268647753,-0.030609789180381406,0.013140771141415687,-0.0009402884526862723,0.0010488197972442553,0.002891426451103259,-0.05676312135231588,0.028632471231283253,-0.04019284244114128,0.02835670329698043,-0.007487459957963405,0.0030012460426140385,0.002612501146654146,-0.057113476121031084,0.032600613505862554,-0.05365241112369084,-0.014082670294041843
tBodyGyro-sma(),0.06568127486898098,0.0029609319420395306,-0.02450104739599304,0.038808755985614646,0.05058369194677136,-0.007577283827349781,-0.04155346350460734,-0.012092396074352123,0.043077486018450656,-0.027900720504344924,0.009650115796777221,0.011342910602526846,-0.01697885867397611,0.0006598250808756175,0.0035639148311365195,-0.008273627084357641,0.03035555899313146,0.009087448756542927,-0.012565594092677322,-0.012143503255452945,-0.017315537397843517,-0.003919722530782742,0.028669067730196868,0.037541673683142804,-0.014025875154969954,0.0011188395090350892,-0.015969630396728707,0.02971823951036697,-0.009572674056189995,0.009887451020498057,-0.013263522501345519,-0.021690855350170037,0.0050220032904309654,-0.0038906074644379845,0.010068294780957977,-0.011667109242739825
tBodyGyro-energy()-X,0.018789893496221902,-0.005462089122237999,0.0006008749653124645,0.03085849687990875,0.015438528330045937,-0.010084256684693562,-0.0054230437327999394,0.004473122991653746,0.02899179667233255,-0.001749952695242961,-0.02427153939115254,0.02068485050322476,-0.009271250161580813,-0.0077316646479539996,0.020944151088063048,-0.019468273613674723,0.032033825016819596,-0.0016032213105113156,-0.02744947680890822,0.01573330681177229,-0.008239474866944563,-0.028398372930587015,0.011764339088601241,0.006649291803167394,-0.021583578235797738,-0.0005497873714468068,-0.0062070403985304175,0.024470775453088737,-0.002597867751208618,0.010325129208095933,-0.022892938448505033,-0.025270997970627342,0.009655817298978468,-0.022957000423452893,0.0048954321416827245,-0.011346029238964045
tBodyGyro-energy()-Y,0.020185406398487957,-0.009952461306307387,0.0031464710098888867,0.035492211558190184,0.044718325295289525,0.016566079842714,-0.039994804472485136,-0.002614243187232227,0.023068741195807697,-0.04459422881982339,-0.0009721721423180387,0.01818446697292045,-0.0024676122460002047,0.04458318671811226,-0.013254406071289979,0.04100955619767754,-0.018266328286322662,0.020575555495170383,-0.015229244594688844,-0.01521034047993211,-0.024872953996179614,0.01628971038529234,0.013412160693536502,0.03651997426055859,0.002212920672629888,-0.012257690037871428,-0.001550258600670065,0.00875980313940892,0.010434036555011102,0.0044910406520301165,0.010204294386814973,-0.01677577236067303,-0.027634586845400117,0.01891667494094011,-0.020755836820627063,-0.0025675818902012424
tBodyGyro-energy()-Z,0.02361281620163115,-0.00205057496254964,-0.011340078834774994,0.026082424722296986,0.060925476741371935,-0.003649679643929761,-0.028144433015409975,-0.009213575571337935,0.013264303488074903,-0.029105246008443806,-0.0022276286514642755,-0.025130829475568738,0.0004306544020695608,-0.025520437193208356,-0.025135717695192395,-0.03542814340495071,0.013483058298737171,-0.006827760092090282,0.06455428153812634,-0.028533817854871885,0.0039840866749317255,-0.005015020482219458,0.016381987123132637,0.01739125053186759,-0.0185832169988649,0.04681909812334562,-0.04309664500701216,0.028326795166907753,-0.03771054409547949,0.013249958048776177,0.011265756548121992,-0.005764933888572164,0.040158238347169264,-0.02119309983329298,0.05849274527938129,0.008923663615517143
tBodyGyro-iqr()-X,0.04756031565549092,-0.003993522440596995,0.0010284597990138312,0.02833937476633469,0.0071047799954677,0.008950447602154124,-0.015216808035682068,-0.00860103249217623,0.03366943232147918,-0.00859658538136624,-0.0070595650980311234,0.04735004933608101,-0.021488528295847947,-0.005035284904375536,0.04420404259411987,-0.05666147960663175,0.05457293106444945,-0.007992957013789468,-0.05683519576236798,0.05043323537200842,-0.006841000537746158,-0.04169259673081072,-0.009122120038121646,-0.0007839984133580944,-0.04138774726515346,0.019268334866362615,0.006264230729422244,0.02942748039193368,0.01597018091280306,-0.002045764874502388,-0.02857942658894382,-0.014043755196844792,0.0034980022541347684,-0.047444257938540776,-0.009642591849303982,-0.032011798020808675
tBodyGyro-iqr()-Y,0.048141944306182044,-0.004760723829764682,-0.010021173954462712,0.04427215139830987,0.03403983484754924,0.017667187853804098,-0.06547480182410649,-0.03095067515225104,0.05939032083952136,-0.03827620502880301,0.029628356416470353,0.005627219136924548,-0.00985634808270924,0.06406677848622425,-0.0320934945379133,0.040466078450610454,-0.020163441226527384,0.02717092833285968,-0.022113767947885332,-0.02237901445889889,-0.028561403156885674,0.022864063765974142,0.024990083659432703,0.05540478433273692,0.010187824928655251,-0.03307499793186973,-0.011010317797952042,0.013820395564010834,0.008008310482136983,-0.007318694598989376,0.003389963019568128,-0.007169526593300978,-0.026482766012175016,0.03575658465204343,-0.029939207166743708,-0.0039581472367179234
tBodyGyro-iqr()-Z,0.04660074150908706,0.01153804979205786,-0.02556906008652044,-0.0003178168502696213,0.0673902897407778,-0.017794751867183583,-0.02931194222901781,-0.03733937678649984,0.01810545875245448,-0.015360366539790933,0.042491485980386365,-0.038686426344816255,-0.03130401960857202,-0.04886139374619368,-0.020602004924417525,-0.05517956437095998,0.013462583828954405,-0.011830153479824572,0.08848391809539702,-0.027930747077207132,0.013710946271841787,-0.016025661232106955,0.012759971043806698,0.039446923913268914,-0.027298074687577868,0.0420789845401157,-0.042639974225254756,0.015350779322926323,-0.043633122706718236,0.012953984456659157,0.008704859306352487,0.01064783580818867,0.032646615947301054,-0.03191777170811443,0.05359216681031344,0.032425305481584954
tBodyGyro-entropy()-X,0.04030979327141202,0.03921193454024494,-0.03998870631480731,-0.05746315687440045,-0.04954676409724525,0.11173676840542221,-0.217611835882535,-0.14954575619423302,-0.2465985313807653,0.11654612769190108,-0.1290362373369034,0.11628051316262376,-0.03118842234233316,-0.004800566608033172,0.032925255229315144,-0.01765938441522387,0.022136480562463867,-0.024912688935045956,-0.04933330312251047,0.019404490801552248,0.054182368211298786,0.014060833030299503,-0.026537174648073845,-0.04676300979367526,-0.001072764008258913,0.05484200840267384,-0.018957202829864576,0.01196416387728895,-0.021338574411456566,0.0003471513488412714,0.08297407072974324,0.046625201761790254,-0.09328248676428649,0.021483566900510384,-0.026092723538250512,-0.012186020743454913
tBodyGyro-entropy()-Y,0.042199915869207,0.03059200776559231,-0.03184076281700443,-0.03914561535569532,-0.0336247002515282,0.011868232895418817,0.10205348524270431,0.02682201720140628,0.09705358201670457,-0.027067219740018324,0.03332244164408702,-0.029458408060657228,0.0013429862716817062,0.046640126335462696,-0.008941523218417655,-0.01607930407557204,0.012899493426418916,-0.03914138442218443,0.004746242496811552,0.022474903691108616,0.07052617386023514,-0.04677396971718364,-0.014126741662481287,-0.022690113266337027,-0.03865084604323147,-0.01850748353398975,-0.053622185596974604,0.007441554111152483,0.12380040641180891,0.10847947126339175,-0.08133934566737605,0.010644666544501528,0.06843079051330522,-0.01105324328425486,0.11798681838017845,0.16264849765945077
tBodyGyro-entropy()-Z,0.055543835187668956,0.05037952918384403,-0.05303642141377942,-0.05942194542147637,-0.04244472318863469,-0.004266194024810879,-0.032051716284076354,0.049329978558237425,-0.048183833861025226,-0.03860986916561648,0.021734637999688396,0.07076708217570568,-0.019454412466922977,-0.08651366261960766,0.022307599815149983,-0.0008060862555894225,0.04950244547566381,0.06626162868545439,0.04369118525659697,-0.08558907147529389,-0.03552373156953784,0.11465396132530736,0.04395469847793074,-0.09101497934462167,0.06908574771066514,-0.043848698518421735,0.04237818974393497,-0.05514238117971843,-0.14638546669594346,-0.12766126386771998,0.02035728325401431,0.019973858181281237,-0.1848122619636738,-0.015334731133431834,-0.06618849962327022,-0.06982840398121344
"tBodyGyro-arCoeff()-X,1",-0.02266083317430276,-0.07542046116124246,0.03854587797308409,0.009220888711999302,0.028946936326481973,-0.06894794232300713,0.014727900396081649,-0.02185696797585144,-0.06351952626602649,-0.007705284487129341,0.07104786699490293,-0.0706934661171825,0.017206189759548633,-0.009349261937515337,0.03706813723151323,0.031618037339288696,-0.011946356241560534,0.012614994917653444,0.02561685752710053,-0.018187861407213006,-0.021902600468044063,0.024891533332462412,0.0109657885529461,0.14580031626236079,0.021667481209421392,-0.03620043515726098,0.037208455932926904,-0.01054878591476256,0.04345565391087321,0.09727980473639657,-0.07280520676573993,-0.003455874199592092,0.06380072584389454,-0.0715262650540115,-0.06671305164431963,-0.04850326876167632
"tBodyGyro-arCoeff()-X,2",0.019465790359447618,0.04044172970791641,-0.021676056227237075,-0.024172555778257117,-0.044775177522533016,0.067030872372144,-0.005357089546158051,0.012517812902191594,0.04789282847990227,-0.001954123755052555,-0.0415450201388337,0.033658568680782465,-0.010159590604283219,0.0110330535112014,-0.012398952021599036,-0.013203374667111285,-0.017281863033824042,0.00020500295354949232,-0.006169323196416469,0.03481381132113325,-0.017076281008198906,-0.028785626858835414,-0.0010308743537954868,-0.163283054970968,0.02333720135547354,0.018468700759106355,-0.06436706131246471,0.055188919030269935,-0.06733471974643593,-0.10793270186163971,0.0678385399352803,-0.012345509976264483,-0.04322139698613996,0.09434054534911147,0.05074385103488897,0.048081862476326453
"tBodyGyro-arCoeff()-X,3",-0.009254529431217254,-0.01549952315662324,0.009442698247663322,0.013888471309872868,0.05073625178042486,-0.04883176515059013,-0.022845925460821048,-0.003702747501480127,-0.023154261875640934,0.010627648879221362,0.024574351533642395,-0.05847923479010106,0.01033241796600341,0.0005879493987780992,-0.052819028530944286,0.011544949049137462,0.06319086457706859,-0.017111596760934947,-0.03847102327245673,-0.09023520782499558,0.07859453441965267,0.05395068288769178,0.017072798346055212,0.2404466819820789,-0.08272868381828256,-0.043896471948925035,0.10045873256629365,-0.13587143372465404,0.09427447938782639,0.1383183642268309,-0.10376236613810416,0.01523984681738957,0.018951335798856397,-0.14531774212900045,-0.028156181589774905,-0.04914893143245499
"tBodyGyro-arCoeff()-X,4",-0.007132954138141653,0.0038842684849901186,0.017850067849232952,-0.008556569667123662,-0.019366573502977658,0.029734155906055746,0.02222501353521963,0.005611577953917081,0.007459642740921533,-0.009833067675006139,-0.03644443983558049,0.056432783599684316,0.012956227724412876,-0.0035699650277344797,0.051973251951871045,0.0020852639586289605,-0.055881473837405,0.011531583619868254,0.057954518091323896,0.10268653885980629,-0.10757659064997509,-0.04332029643115482,-0.04905314134101422,-0.20016487311589887,0.08622865283540172,0.07346497578414982,-0.055611274555659604,0.12845027181193916,-0.03668989260692629,-0.11396902249882648,0.10990191121413836,0.011010949874949121,-0.0037131127135017874,0.11421219049166029,0.0027383163254635847,0.06465463685124344
"tBodyGyro-arCoeff()-Y,1",-0.00978099554505721,-0.044490536105145806,0.04844769358332872,0.00394283500866829,0.032102808363492254,-0.05417529591135228,0.0542328372609377,-0.031179580063763614,-0.09100263402022404,0.010514234613234372,0.04330570581650805,-0.012235296797646482,0.01851002573647065,-0.03843636735690611,0.03282673284713019,-0.008187015199689066,0.05979043289898692,-0.0038739923998205696,-0.002811727542569768,0.032932949326605114,-0.015259176629524486,-0.04404202993235598,0.05893013064915644,0.012818857664220062,-0.03961833407164218,0.08275680310444643,0.08091897214529158,0.05495479189399198,-0.0315886047767322,-0.02657670982924923,-0.007802276062698074,0.055015989267936,-0.07758473961860934,0.10880151278530632,0.01864831303092145,0.05016020603906975
"tBodyGyro-arCoeff()-Y,2",0.013723373619930746,0.01517725355155015,-0.030998795627112986,-0.03487908103897964,-0.018472230592722533,0.055196013035472315,-0.030749181717209015,0.026602497005761217,0.06475338777378967,-0.017376800572101083,-0.03352216932789011,0.018861679012503147,-0.011332925981216166,0.03951731096801856,-0.012673368209522945,0.007165485900530538,-0.09104556613104285,0.0074741318156446605,0.012671131799918162,-0.008374680624777683,0.005733918514020953,0.020386102864063508,-0.051677747097051925,-0.024084977158483543,0.05605034876049678,-0.06398593843972954,-0.09805801164668199,-0.0179774816740611,0.04294070878177221,0.03286909166232316,-0.013659769333112649,-0.05352809632355947,0.07733079707928255,-0.1267964046082835,-0.07181301403057624,-0.07162621165352001
"tBodyGyro-arCoeff()-Y,3",-0.010960632679177996,-0.010355013904062325,0.015275512224711576,0.013804826088137824,0.06901759089404867,-0.038792889048125966,0.026411507677326907,-0.0041459008563082735,-0.09611057297224979,-0.019173904138604245,0.024682866951653618,-0.04178518835061881,0.003670304981917933,-0.03785751394942612,-0.01700773902680301,0.012702615756045784,0.13119964198878287,-0.01845918427543694,-0.0530545706969421,-0.023850697209122217,0.011053394257924589,-0.006650593203084523,0.07879202290723901,0.007929098635164623,-0.1421828066742379,0.07003923615398021,0.14646216155173797,-0.026090802025312287,-0.06471107664228362,-0.03768410529067052,0.07424872319905901,0.00634205201874172,-0.13633343425209127,0.16854337590505564,0.15133793240907478,0.11989860004925226
"tBodyGyro-arCoeff()-Y,4",0.011341056672847951,0.019686021675890175,0.022945370655492427,-0.01727079223118946,-0.07608587899477773,-0.008297363863616247,-0.027990130814002447,0.0007930227617980635,0.08417335330667018,0.03138520240157489,-0.05684170047349382,0.03004653897746731,0.00843566271397054,0.04622315265985774,0.006666241663005526,-0.030042690659609735,-0.08072075443413725,0.01286988845142921,0.05971176389246363,0.030906976116491052,-0.010251268683148101,0.0169930198016941,-0.08975998863139836,0.015391163893998446,0.17933596371515217,-0.022716091159733404,-0.09573858700084303,0.013130811680766144,0.07258925814792988,0.048479945622820084,-0.05539234686971369,0.0690708380360962,0.10773903990284453,-0.1172067136225562,-0.1398969173107601,-0.0916886859707289
"tBodyGyro-arCoeff()-Z,1",-0.0309347131181242,-0.07903545762422305,0.05113050678360442,0.08599474324207747,-0.025676985132933254,-0.023425900574367428,0.045786102729871214,-0.006981887108811675,-0.046971084529330784,0.0717996740025779,0.02002629249686767,-0.038097079944370865,0.03726207927995982,-0.020578917337883394,0.049282585170813846,0.07037230353918786,0.01857178498158212,0.04847632380838309,-0.1359841267074171,0.10306138581565698,-0.054344917941152954,-0.06663150372350309,0.02389417277119163,-0.003989786300443689,0.005052785764129097,-0.0718988860885345,-0.0859427930628057,-0.02038317464532148,0.013175033478657495,0.07740010005145659,0.07775491464830214,0.07033005406880867,0.0191416219995598,0.008505337276051359,0.018390041092888557,0.008962387356702723
"tBodyGyro-arCoeff()-Z,2",0.03290508515611219,0.0392541078987456,-0.02787468616806051,-0.08233036597923733,-0.01408551578043516,0.029959397335892292,-0.022891608944376515,-0.007557614820298494,0.035468127904498645,-0.0407129365004056,0.0044611913227821055,0.026095937347166566,-0.026712696936269792,0.02612553676944854,-0.033649054859681435,-0.06689799622746088,-0.02981560460795083,-0.04954438558624661,0.13125120502920098,-0.06454595981399104,0.018690331447992085,0.046267964040687434,-0.0324151786291357,-0.0006780759371432015,-0.008809990762389605,0.07715926431836061,0.08684053531231299,0.059987983801067304,0.0054360324503689335,-0.08651637895031725,-0.11341500389528104,-0.09084305151594013,0.002770699244187635,0.00902417134226768,-0.03054143793431834,-0.025427792045298436
"tBodyGyro-arCoeff()-Z,3",-0.024802361658469732,-0.018730816741892944,0.009627261508378386,0.06151176802288911,0.054104845097319484,-0.004069267413245594,-0.00045097491916325466,0.032386452379541575,-0.013769565403026998,-4.675612171158999e-05,-0.045903877175378534,-0.025337653347794115,0.04744392995693695,0.004619693887170664,0.02320483198926543,0.08408411927149911,0.07882993553846615,0.05171441680655134,-0.18397111618008524,0.03285621742071118,0.017291861110446817,-0.037290157085328846,0.0648758790386767,-0.011222350314574874,-0.03754893043918283,-0.11354950059375182,-0.14339120314823942,-0.11460792025905457,-0.05308125155681569,0.09463723916820467,0.1412632046728208,0.106883754265068,-0.03636965685466183,-0.056229975498588186,0.05918111201999354,0.02132222021715677
"tBodyGyro-arCoeff()-Z,4",0.014246147237487001,0.010366471432254918,0.016707760201090622,-0.04139526298488453,-0.053045856467782364,-0.017421354004300334,-0.0006281473118008608,-0.01980578828732499,0.011935999114207025,0.02935100492088249,0.004587058291695469,0.010227993715831345,-0.03367845293646346,-0.0040682429388074455,-0.05060991542265023,-0.060877317631869446,-0.07684054245708193,-0.04907418234547743,0.16225453531747688,0.003252525836595729,-0.015065914155107683,0.01741447245449146,-0.10602542103888736,0.029245915561911598,0.0659096745007172,0.12273876722152442,0.18201131176827748,0.08459694440485119,0.13489645576135975,-0.05472640654662876,-0.09955734310242151,-0.053125147299410536,0.03260081185671592,0.08910210713250749,-0.06929072807718246,0.001939235323612525
"tBodyGyro-correlation()-X,Y",0.009744135546173337,0.025658685285974068,0.03750430389191733,-0.07581678774018079,0.028304153661075065,-0.09187051019030003,-0.026512844174677624,0.025409906174285304,-0.03809249210080127,0.005881587559040062,0.041651459310713894,-0.029445316714282164,0.07572645270442697,-0.08952144449854203,-0.10211362125993698,0.1652188567433901,-0.05004443578086548,0.018419658993984782,0.1288755873934472,0.030648700600507894,0.21048096429758112,-0.1445682059761561,0.0346533610916297,0.12848215857052428,0.09189602343831245,0.04659404842002562,0.05186873819265268,0.002690833752400388,-0.0677694546967347,0.07020458995483175,-0.0032191582109647146,0.19594517994092933,-0.18606156994937031,-0.06428126166367111,-0.1848274549775974,-0.0018295998072238896
"tBodyGyro-correlation()-X,Z",-0.006531600356832532,-0.01663984929486344,-0.02631726427642426,0.017181376712466466,-0.08753565294398988,-0.0527457568289615,-0.017878944001843908,0.07411469650417733,-0.008934117958114222,0.025138516867482447,0.017330129172474458,0.08154589249658516,-0.11641492497199588,-0.08197975198392446,0.19821657705103243,0.010355012798398447,0.05695008435505979,0.10413553127456042,-0.005298670003755901,-0.1346729953772376,0.009605376980580393,0.20106236210773645,-0.12462225992378881,0.06941574241288051,0.015095154535683311,0.13070835085809096,-0.16893715961307812,0.07618116297709113,-0.007623027548273951,0.29806204674575426,0.24753509831893905,0.13633501063968412,0.17905272275965298,0.14601494401788842,-0.08417412664926302,0.08592513390191281
"tBodyGyro-correlation()-Y,Z",0.019140047692771313,-0.012107582941487918,-0.05489436101764609,-0.0690373813489429,0.010608615231913499,0.0033257699694935034,0.025736754516824445,-0.11022048848635604,0.011180163597214857,-0.05786122996038567,0.01973184414192033,-0.05275178169756264,0.10421565286427117,-0.03931991573428736,-0.19108594913259386,-0.050085830323873044,-0.04179468321034794,-0.0785111844829191,-0.08583084724077933,0.20117602126348208,0.08171152835698949,-0.3109595897848776,0.17343005929088604,-0.0446437941725778,0.2596528106043464,-0.10498854392210094,0.1081203893216935,0.050416263002898955,0.04689788050675327,0.10270684011049631,0.0535093356161479,-0.0947261956764363,-0.04072693738158404,-0.12978253007277749,-0.10014350542165522,0.05278862307231627
tBodyGyroJerk-mean()-X,0.0012544170800533295,-0.0011416049639145377,0.004628239977791014,0.0014557930359678812,0.0026111992518389406,-0.006252976841577236,0.01579991731695859,0.014877831155849789,0.009987968446872495,0.005728483923172607,0.011782046990238694,0.014512508623023484,-0.007676578918750371,-0.00018651494593709296,0.013100044356235619,0.022561980486031884,-0.02075135920166593,-0.1640832073451823,-0.017343301591177872,-0.01170191502529671,-0.03278742982967527,0.003453521641894062,0.010939074891345173,0.015066356579954502,-0.00180235161869502,0.008315948380993992,-0.017123426073855343,0.006169451070107745,-0.018277111341454856,-0.004121917305333447,0.010717760519511618,0.0060284113623992695,-0.012572733007408235,-0.009570834000107343,0.000726323043122959,-0.001815544771377403
tBodyGyroJerk-mean()-Y,-0.0003875537460993045,-0.00023508920858457597,-0.0019122223838478473,-0.001239620186589393,0.0006682817485391047,0.0004768577589345535,-0.0038674906138441256,-0.0025248684311979562,-0.0030938184499432583,-0.0042027632241464895,-0.0026430639800153963,-0.00915924245760359,0.006710802690779513,-7.590366112490675e-05,-0.006969414957922197,-0.005970120261785497,0.0043909573544661734,0.04156516870549609,0.0048450074539568766,0.008883855519304526,0.004255442939742752,0.0007438669584985106,-0.004092346278108948,-0.0025702497056460196,-0.002205149644475232,0.0037799446570547985,0.001590011700580015,-0.015627935783814457,0.0010552877231592328,0.002645236068878072,0.011808856404915349,-0.0010050525913329134,0.003699676511688013,0.007489457394101151,0.0056122371335264685,-0.009700340946360495
tBodyGyroJerk-mean()-Z,-8.501136499523639e-05,0.0016898565035993222,0.0024419447874229295,0.0022089061347680804,-8.443462263407387e-05,-0.0001099365651628076,0.0023713338394795655,-0.0038384018139512735,0.0038793660313415058,0.0004707176664246452,-0.0006694047764821535,-0.0009424834866732895,0.002642596877606677,0.002886804670735348,-0.0051526764464756205,0.00469406760906641,-0.0016566936298604863,0.0070459492866396765,-0.010521874018452287,0.002771096349748061,0.004280778230665109,-0.002321720645461739,0.0004307813830487557,0.0011971652319972715,-2.320827971898268e-05,0.001428109491413561,-0.0023606206824558873,0.00025178556109676,-0.0010714004728784113,0.003356007636071683,-0.0008041582269770876,0.00047063761438978117,0.01074394531586407,0.006794598659046287,0.016495690812323553,0.011653263287509208
tBodyGyroJerk-std()-X,0.04826869672992696,-0.02374934140012919,0.023311273401271412,0.015962611900229927,-0.02763624764120045,0.033138683767364396,0.004343510703619679,0.010719577335616869,-0.011704612878483423,-0.002987416379537926,0.0016420403601013437,0.0042426828380256335,0.018643147084674284,-0.006096091765151105,0.006158971984105717,-0.012472228824415713,0.010050804743946548,0.0015106224215247278,-0.025350943726432772,0.010137131403649148,-0.017109050643949665,0.004461124254508594,0.00034918639053438817,0.015064678448719742,0.009703761420180822,0.008796344189800359,0.018910686015880605,-0.011076278155412716,0.014917435760472175,0.013625569574238718,-0.0030263663142659127,0.019499251634784616,0.002202950321319564,-0.003107488424960083,0.02414598346210998,0.01817051393513037
tBodyGyroJerk-std()-Y,0.03929350527678014,-0.0231761750398017,0.017446321258471703,-0.008585877445951944,0.067847456757823,0.015526062643916283,-0.004721663090223691,0.012509562024346034,-0.030102718317435547,-0.06715540157081952,0.0007798216503433553,0.027302052564428365,-0.0107582167053592,0.044922736893143966,0.015361580926782975,0.02829669862301027,-0.04232536191707754,0.015359607077068854,-0.005447625620846044,-0.01692682069311608,-0.00315459164569567,0.021672766976124944,-0.013441402939354991,0.020860227511689845,0.008211753561914689,0.009390918013128378,0.01118403279513413,0.0022616446690402947,0.02275667512653765,0.012514973884434132,0.019881361222981776,-0.0007508454574242209,-0.051965382190616666,0.00751956903549738,-0.01674993978012013,0.011988220076040742
tBodyGyroJerk-std()-Z,0.05040919829421246,-0.0258036985997944,0.019725877088996868,0.036958677946751915,0.005879450732855888,0.01563590053502882,-0.0005542319532931799,0.011809581586638708,-0.002119540105010615,-0.005336220056745977,-0.014529866768752876,-0.010610447103919195,0.030777814746064027,0.0008175196161806082,-0.012781273362913613,-0.01673798188137363,0.01199292897362664,-0.0006245180567280335,0.02219503757810958,-0.013797258883531336,0.002206104887545718,0.0010788196176523069,-0.005418849451633191,0.011142845344165587,-0.004392421320761803,0.046675862872616374,-0.017949703552034037,0.02345625580944506,-0.030703546417297875,0.014986558744287308,0.012468983635882338,0.002904277561591126,0.012371014581463393,-0.0027490633727054823,0.039170783417757,-0.004819929084209156
tBodyGyroJerk-mad()-X,0.04821694253331397,-0.022136793565658414,0.02195092124926557,0.017508083841499086,-0.03034911481295791,0.03088609061109857,-0.0015930268573289212,0.00564405211158025,-0.004859184987821579,0.0005679501158075749,0.006748699114047362,3.832218820530014e-05,0.016875346711387795,-0.0013344545470520353,0.0004473904980320536,-0.01671674689177563,0.008530186689923676,0.002379051979875456,-0.027576847552595724,0.008741003145258606,-0.021919724713121005,0.010345844126019093,0.0010919301552877617,0.015023049068032672,0.00330070671798137,0.005610374079573866,0.01990234685607943,-0.010858818519757864,0.021487640965782446,0.015770072283193624,-0.0002580082752966208,0.017547347117953385,-0.005075077247251937,-0.0022495520934109436,0.02019959539433112,0.011245258828168658
tBodyGyroJerk-mad()-Y,0.037163499376951466,-0.020455353562138817,0.015130393001912042,-0.007956253713538286,0.06173866014495101,0.01412402821940341,-0.007844477196533535,0.007041882507736235,-0.024033264963980165,-0.060196210322185154,0.0054665441226200385,0.02048767973504419,-0.005072407910936856,0.04618415551186018,0.009605917002591816,0.0200122634923269,-0.03448316031278856,0.013000387004148246,-0.005067554147812375,-0.01875587939760322,-0.0058543374187106575,0.024827448051635642,-0.012331289334380947,0.018830921366587088,0.0017426412592219751,0.010597013304359701,0.013965015697172456,-0.0005957790899696795,0.018036895705980376,0.0070022651229141395,0.024602372946450995,0.0015562483754982016,-0.04903147216421999,0.007652822471151058,-0.011750964497936901,0.007388435593361133
tBodyGyroJerk-mad()-Z,0.04874182812251485,-0.022914362868599866,0.017231957603625576,0.03152709463864439,0.008075449433205959,0.012620076180563908,-0.004816002356238921,0.005599989942975614,0.0007404138768797782,-0.005055505375030894,-0.006105952992763886,-0.013596373142084143,0.021814149813410497,0.0044914225931899894,-0.01559883222703681,-0.018472673694475892,0.00991313517431592,6.419429012052675e-05,0.020839800804429463,-0.017993016059226184,-0.0023825495287031337,0.0051129927916288564,-0.0027583455107877517,0.01413376689167425,-0.0088113851960964,0.0450585108872248,-0.01597930884401676,0.020140256185987592,-0.02453524682385622,0.014616095870355826,0.016659215858130214,0.001604338331832163,0.007428256872420374,-0.0005651913739857209,0.03793746181299663,-0.007728158428083969
